gid;ligne;code_trace;code_ligne;type_trace;nom_trace;sens;origine;destination;nom_origine;nom_destination;famille_transport;couleur;couleur_hex;date_debut;date_fin;code_type_ligne;nom_type_ligne;pmr;code_tri_ligne;nom_version;last_update;last_update_fme
802;JD32;J32-4;J32;NOM;College Laurent Mourguet - Lycee Agricole et Horticole;Retour;32085;32177;Collège Laurent Mourguet;Lycée agri. et horticole;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694202+02:00
769;JD19;J019B / 503||VILLEMOIRIEU - LPCJP2;J19;;;Aller;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693843+02:00
807;JD35;J35-2;J35;NOM;College J.P.Rameau - La Torchetiere;Retour;11885;32175;Collège J.P.Rameau;La Torchetière;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694257+02:00
808;JD35;J35-1;J35;NOM;La Torchetiere - College J.P.Rameau;Aller;32175;11885;La Torchetière;Collège J.P.Rameau;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694268+02:00
809;JD54;J54-1;J54;NOM;Route de Saint Romain - College Lycee Jean Perrin;Aller;30690;32120;Route de Saint Romain;Collège Lycée J. Perrin;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694278+02:00
810;JD54;J54-2;J54;NOM;College Lycee Jean Perrin - Route de Saint Romain;Retour;32120;30690;Collège Lycée J. Perrin;Route de Saint Romain;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694289+02:00
814;JD57;J57-1;J57;NOM;St Fortunat - College Lycee Jean Perrin;Aller;11301;32120;St Fortunat;Collège Lycée J. Perrin;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694322+02:00
753;JD6;J6-3;J6;NOM;College Louis Querbes - College D.G.Martin;Retour;32332;32329;Collège Louis Querbes;Collège D.G.Martin;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693668+02:00
813;JD57;J57-2;J57;NOM;College Lycee Jean Perrin - St Fortunat;Retour;32120;11301;Collège Lycée J. Perrin;St Fortunat;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694333+02:00
815;JD61;J61-2;J61;NOM;Rouville - Diligences;Retour;11239;20019;Rouville;Diligences;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694355+02:00
817;JD62;J62-2;J62;NOM;Place Flammarion - Rillieux Semailles;Retour;11127;11225;Place Flammarion;Rillieux Semailles;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694366+02:00
818;JD62;J62-1;J62;NOM;Rillieux Semailles - Lycee St Exupery;Aller;11225;20579;Rillieux Semailles;Lycée St Exupéry;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694376+02:00
820;JD70;J70-3;J70;NOM;Lycee Rosa Parks - La Baticoliere;Retour;33860;10626;Lycée Rosa Parks;La Baticolière;BUS;23 41 123;#17297B;20211201;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694398+02:00
821;JD70;J70-1;J70;NOM;La Baticoliere - Lycee Rosa Parks;Aller;10626;33860;La Baticolière;Lycée Rosa Parks;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694409+02:00
826;JD71;J71-5;J71;NOM;Ecole N.D. Bellegarde - Grand Champ;Retour;20552;33940;Ecole N.D. Bellegarde;Grand Champ;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694420+02:00
731;JD978;978-5;978;NOM;College Plan du Loup. - Cite Scolaire Internat.;Aller;33560;31990;Collège Plan du Loup.;Cité Scolaire Internat.;BUS;23 41 123;#17297B;20211201;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693410+02:00
823;JD71;J71-10;J71;NOM;Ecole N.D. Bellegarde - Les Ormes;Retour;20552;10830;Ecole N.D. Bellegarde;Les Ormes;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694431+02:00
822;JD71;J71-6;J71;NOM;Ecole N.D. Bellegarde - Tourveon;Retour;20552;33530;Ecole N.D. Bellegarde;Tourvéon;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694442+02:00
824;JD71;J71-1;J71;NOM;Grand Champ - Ecole N.D. Bellegarde;Aller;33940;20552;Grand Champ;Ecole N.D. Bellegarde;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694453+02:00
827;JD71;J71-3;J71;NOM;Tourveon - Ecole N.D. Bellegarde;Aller;33530;20552;Tourvéon;Ecole N.D. Bellegarde;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694464+02:00
825;JD71;J71-9;J71;NOM;Les Ormes - Ecole N.D. Bellegarde;Aller;10830;20552;Les Ormes;Ecole N.D. Bellegarde;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694474+02:00
738;JD981;981-6;981;NOM;Cite Scolaire Internat. - Ambroise Pare;Retour;31990;10275;Cité Scolaire Internat.;Colin;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693494+02:00
831;JD72;J72-1;J72;NOM;St Romain Centre - College Jean Renoir;Aller;32561;10597;St Romain Centre;Collège Jean Renoir;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694485+02:00
774;JD21;J21-2;J21;NOM;College Alain - St Fons Arsenal;Retour;32226;32225;Collège Alain;St Fons Arsenal;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693908+02:00
779;JD22;J22-3;J22;NOM;College Alain - St Fons Arsenal;Retour;32226;32225;Collège Alain;St Fons Arsenal;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693919+02:00
777;JD22;J22-6;J22;NOM;College Alain - St Fons Dussurgey;Retour;32226;34286;Collège Alain;St Fons Dussurgey;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693952+02:00
780;JD23;J23-1;J23;NOM;St Fons Dussurgey - College Alain;Aller;34286;32226;St Fons Dussurgey;Collège Alain;BUS;23 41 123;#17297B;20250901;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693962+02:00
781;JD23;J23-2;J23;NOM;College Alain - St Fons Dussurgey;Retour;32226;34286;Collège Alain;St Fons Dussurgey;BUS;23 41 123;#17297B;20250901;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693974+02:00
811;JD55;J55-1;J55;NOM;St-Rambert Les Rivieres - College Lycee Jean Perrin;Aller;11346;32120;St-Rambert Les Rivières;Collège Lycée J. Perrin;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694300+02:00
828;JD72;J72-3;J72;NOM;College Jean Renoir - St Romain Centre;Retour;10597;32561;Collège Jean Renoir;St Romain Centre;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694507+02:00
829;JD72;J72-5;J72;NOM;College Jean Renoir - La Falaise;Retour;10597;33981;Collège Jean Renoir;La Falaise;BUS;23 41 123;#17297B;20211201;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694518+02:00
835;JD76;J76-5;J76;NOM;College Jean Renoir - Fontaines-St Martin Ctre - RETOUR B;Retour;10597;20117;Collège Jean Renoir;Fontaines-St Martin Ctre;BUS;23 41 123;#17297B;20241201;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694561+02:00
1093;JD427;427101 AMPLEPUIS >> ETS TARARE;2123;;427101 AMPLEPUIS >> ETS TARARE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.240016+02:00
1105;JD347;347101 TARARE >> AMPLEPUIS;2127;;347101 TARARE >> AMPLEPUIS;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.240144+02:00
745;JD2;J2-2;J2;NOM;Flacheres - College D.G.Martin;Aller;31300;32329;Flachères;Collège D.G.Martin;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693603+02:00
1104;JD445;445223 VAL D'OINGT - LE BOIS D'O. COLLEGE >> VILLEFRANCHE L. ARMAND VIA GLEIZE LA HALTE;2126;;445223 VAL D'OINGT - LE BOIS D'O. COLLEGE >> VILLEFRANCHE L. ARMAND VIA GLEIZE LA HALTE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.240133+02:00
1106;JD347;347201 AMPLEPUIS >> TARARE;2127;;347201 AMPLEPUIS >> TARARE;;;;;;BUS;23 41 123;#17297B;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.240154+02:00
836;JD76;J76-4;J76;NOM;Le Four - Lycee Rosa Parks - ALLER B;Aller;30207;33860;Le Four;Lycée Rosa Parks;BUS;23 41 123;#17297B;20241201;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694572+02:00
800;JD32;J32-1;J32;NOM;Lycee Agricole et Horticole - College Laurent Mourguet;Aller;32177;32085;Lycée agri. et horticole;Collège Laurent Mourguet;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694213+02:00
843;JD78;J78-2;J78;NOM;Genay Le Perron - College Jean Renoir;Aller;10499;10597;Genay Le Perron;Collège Jean Renoir;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694605+02:00
839;JD78;J78-9;J78;AAH;Genay Proulieu - College Jean Renoir;Aller;30087;10597;Genay Proulieu;Collège Jean Renoir;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694627+02:00
805;JD33;J33-2;J33;NOM;College J.P.Rameau - Techlid Le Paisy;Retour;11885;33710;Collège J.P.Rameau;Techlid Le Paisy;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694224+02:00
847;JD78;J78-4;J78;NOM;La Grappe d'Or - College Jean Renoir;Aller;30497;10597;La Grappe d'Or;Collège Jean Renoir;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694638+02:00
840;JD78;J78-1;J78;NOM;Genay Gare - College Jean Renoir;Aller;10497;10597;Genay Gare;Collège Jean Renoir;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694648+02:00
803;JD32;J32-2;J32;NOM;College J.P.Rameau - Lycee Agricole et Horticole;Retour;11885;32177;Collège J.P.Rameau;Lycée agri. et horticole;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694191+02:00
842;JD78;J78-7;J78;NOM;Ecole N.D. Bellegarde - Genay;Retour;20552;20533;Ecole N.D. Bellegarde;Genay;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694659+02:00
792;JD25;J02512 RETOUR E / 506||GENAS - BORNICAT;J25;;;Retour;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694093+02:00
844;JD78;J78-8;J78;NOM;Ecole N.D. Bellegarde - Genay Proulieu;Retour;20552;30087;Ecole N.D. Bellegarde;Genay Proulieu;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694670+02:00
841;JD78;J78-5;J78;NOM;College Jean Renoir - Genay Proulieu;Retour;10597;30087;Collège Jean Renoir;Genay Proulieu;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694681+02:00
1769;JD606;4004200;5119;;FLEURIEUX - CHATILLON - Aller;Aller;;;;CHATILLON - COLLEGE SIMONE VEIL;BUS;23 41 123;#17297B;;;;;True;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.420058+02:00
845;JD78;J78-6;J78;NOM;College Jean Renoir - Genay Madone;Retour;10597;10500;Collège Jean Renoir;Genay Madone;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694692+02:00
850;JD81;J81-3;J81;NOM;Chemin de Rivery - Rillieux Semailles;Aller;20112;11225;Chemin de Rivery;Rillieux Semailles;BUS;23 41 123;#17297B;20211201;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694714+02:00
849;JD81;J81-2;J81;NOM;Rillieux Semailles - Sathonay Eglantines;Retour;11225;32064;Rillieux Semailles;Sathonay Eglantines;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694725+02:00
851;JD128;J12801 / 631||GENAS - COLLEGE JEAN D'ORMESSON;J128;;;Retour;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694736+02:00
776;JD22;J22-1;J22;NOM;St Fons Arsenal - College Alain;Aller;32225;32226;St Fons Arsenal;Collège Alain;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693930+02:00
852;JD128;J12802 / 632||SAINT BONNET DE MURE - PARC DU CHANAY;J128;;;Aller;;;;;BUS;23 41 123;#17297B;;;;;;;;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694747+02:00
855;JD161;J161-1;J161;NOM;La Madone - Lycee Blaise Pascal;Aller;10675;11829;La Madone;Lycée Blaise Pascal;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694779+02:00
856;JD161;J161-2;J161;NOM;Lycee Blaise Pascal - La Madone;Retour;11829;10675;Lycée Blaise Pascal;La Madone;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694790+02:00
858;JD162;J162-4;J162;NOM;Craponne Val d'Yzeron - Lycee Blaise Pascal;Aller;20307;11829;Craponne Val d'Yzeron;Lycée Blaise Pascal;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694801+02:00
857;JD162;J162-5;J162;NOM;Lycee Blaise Pascal - Terres Plates;Retour;11829;32170;Lycée Blaise Pascal;Terres Plates;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694812+02:00
859;JD163;J163-4;J163;NOM;Marius Poncet - Lycee Blaise Pascal;Aller;10917;11829;Marius Poncet;Lycée Blaise Pascal;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694823+02:00
860;JD164;J164-2;J164;NOM;Le Joli Mai - Lycee Blaise Pascal;Aller;30190;11829;Le Joli Mai;Lycée Blaise Pascal;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694834+02:00
775;JD21;J21-1;J21;NOM;St Fons Arsenal - College Alain;Aller;32225;32226;St Fons Arsenal;Collège Alain;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693897+02:00
778;JD22;J22-5;J22;NOM;St Fons Dussurgey - College Alain;Aller;34286;32226;St Fons Dussurgey;Collège Alain;BUS;23 41 123;#17297B;20211202;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.693941+02:00
864;JD203;J203-2;J203;NOM;Clos Jouve - Lycee Cuzin;Retour;10268;20241;Clos Jouve;Lycée Cuzin;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694877+02:00
867;JD204;J204-2;J204;NOM;Clos Jouve - St Fortunat;Retour;10268;11301;Clos Jouve;St Fortunat;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694899+02:00
866;JD204;J204-1;J204;NOM;St Fortunat - Clos Jouve;Aller;11301;10268;St Fortunat;Clos Jouve;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694910+02:00
869;JD211;J211-1;J211;NOM;Les Chaux - College Christiane Bernardin;Aller;10781;33680;Les Chaux;Collège Ch. Bernardin;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694921+02:00
868;JD211;J211-2;J211;NOM;College Christiane Bernardin - Le Clos de Francheville;Retour;33680;32307;Collège Ch. Bernardin;Le Clos de Francheville;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694932+02:00
874;JD231;J231-1;J231;NOM;Perrache - Lycee Agricole et Horticole;Aller;30977;32177;Perrache;Lycée agri. et horticole;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694986+02:00
838;JD77;J77-1;J77;NOM;Limonest Centre - Ecole N.D. Bellegarde;Aller;10859;20552;Limonest Centre;Ecole N.D. Bellegarde;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694583+02:00
878;JD243;J243-1;J243;NOM;Rey Loras - College de la Sidoine;Aller;20536;32990;Rey Loras;Collège de la Sidoine;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.695030+02:00
879;JD243;J243-2;J243;NOM;College de la Sidoine - Rey Loras;Retour;32990;20536;Collège de la Sidoine;Rey Loras;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.695041+02:00
854;JD151;J151-2;J151;NOM;Duchere Martiniere - Les Marsaults;Retour;10372;20188;Duchère Martinière;Les Marsaults;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694757+02:00
904;235;235 BEAUJEU<>BELLEVILLE GARE;5007;;235 BEAUJEU<>BELLEVILLE GARE;;;;;;BUS;107 162 48;#6BA230;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.237964+02:00
909;231;231  Villefranche sur Saone - Belleville en Beaujolais;5001;;231  Villefranche sur Saone - Belleville en Beaujolais;;;;;;BUS;253 195 0;#FDC300;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238018+02:00
914;238;238_Fleurie - Belleville en Beaujolais;5009;;238_Fleurie - Belleville en Beaujolais;;;;;;BUS;241 145 164;#F191A4;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238071+02:00
919;151;101018;6025;;101018;;;;;;BUS;200 136 23;#C88817;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238124+02:00
812;JD55;J55-2;J55;NOM;College Lycee Jean Perrin - St-Rambert Les Rivieres;Retour;32120;11346;Collège Lycée J. Perrin;St-Rambert Les Rivières;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694311+02:00
920;151;101019;6025;;101019;;;;;;BUS;200 136 23;#C88817;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238135+02:00
922;151;101158;6025;;101158;;;;;;BUS;200 136 23;#C88817;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238156+02:00
923;152;102052;6026;;102052;;;;;;BUS;0 117 191;#0075BF;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238167+02:00
924;152;102051;6026;;102051;;;;;;BUS;0 117 191;#0075BF;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238177+02:00
925;152;102002;6026;;102002;;;;;;BUS;0 117 191;#0075BF;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238188+02:00
926;152;102001;6026;;102001;;;;;;BUS;0 117 191;#0075BF;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238199+02:00
927;153;103001;6027;;103001;;;;;;BUS;0 158 61;#009E3D;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238209+02:00
832;JD76;J76-3;J76;MER;College Jean Renoir - Centre Village - RETOUR A Mercredi;Retour;10597;34400;Collège Jean Renoir;Centre Village;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694529+02:00
833;JD76;J76-2;J76;NOM;College Jean Renoir - Centre Village - RETOUR A;Retour;10597;34400;Collège Jean Renoir;Centre Village;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694551+02:00
846;JD78;J78-3;J78;NOM;Genay Proulieu - College Jean Renoir;Aller;30087;10597;Genay Proulieu;Collège Jean Renoir;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694616+02:00
928;153;103004;6027;;103004;;;;;;BUS;0 158 61;#009E3D;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238220+02:00
892;217;217112 TARARE > VILLEFRANCHE D38 >GLEIZE CHARMILLES;2001;;217112 TARARE > VILLEFRANCHE D38 >GLEIZE CHARMILLES;;;;;;BUS;211 216 0;#D3D800;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.237771+02:00
893;217;217113 TARARE > VILLEFRANCHE D38 >GLEIZE CHARMILLES (Via LBO Collège);2001;;217113 TARARE > VILLEFRANCHE D38 >GLEIZE CHARMILLES (Via LBO Collège);;;;;;BUS;211 216 0;#D3D800;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.237843+02:00
894;217;217212 GLEIZE CHARMILLES > VILLEFRANCHE C BERNARD D38 > TARARE;2001;;217212 GLEIZE CHARMILLES > VILLEFRANCHE C BERNARD D38 > TARARE;;;;;;BUS;211 216 0;#D3D800;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.237857+02:00
929;153;103051;6027;;103051;;;;;;BUS;0 158 61;#009E3D;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238231+02:00
930;153;103054;6027;;103054;;;;;;BUS;0 158 61;#009E3D;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238241+02:00
853;JD151;J151-1;J151;NOM;Les Marsaults - Duchere Martiniere;Aller;20188;10372;Les Marsaults;Duchère Martinière;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694768+02:00
931;154;104011;6028;;104011;;;;;;BUS;188 163 206;#BCA3CE;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238252+02:00
834;JD76;J76-1;J76;NOM;Centre Village - Lycee Rosa Parks - ALLER A;Aller;34400;33860;Centre Village;Lycée Rosa Parks;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694540+02:00
932;154;104151;6028;;104151;;;;;;BUS;188 163 206;#BCA3CE;;;;;False;;;2026-06-12 01:38:00+02:00;2026-06-12 07:06:20.238263+02:00
870;JD212;J212-5;J212;MER;College Christiane Bernardin - Francheville Bel Air;Retour;33680;10459;Collège Ch. Bernardin;Francheville Bel Air;BUS;23 41 123;#17297B;20200101;;SCO;Scolaire;False;;Semaine 24 - 2026;2026-06-12 01:38:00+02:00;2026-06-12 07:05:45.694965+02:00
